raceId,driverId,lap,position,time,milliseconds
1131,1,70,4,1:10.645,70645
1131,1,71,4,1:10.413,70413
1131,832,1,5,1:15.456,75456
1131,832,2,5,1:10.719,70719
1131,832,3,5,1:10.828,70828
1131,832,4,5,1:10.544,70544
1131,832,5,5,1:10.401,70401
1131,832,6,4,1:10.680,70680
1131,832,7,4,1:11.222,71222
1131,832,8,4,1:11.137,71137
1131,832,9,4,1:10.723,70723
1131,832,10,4,1:10.944,70944
1131,832,11,4,1:10.839,70839
1131,832,12,4,1:11.015,71015
1131,832,13,4,1:11.309,71309
1131,832,14,4,1:11.357,71357
1131,832,15,4,1:11.572,71572
1131,832,16,4,1:11.462,71462
1131,832,17,4,1:11.706,71706
1131,832,18,4,1:11.491,71491
1131,832,19,4,1:11.839,71839
1131,832,20,4,1:11.712,71712
1131,832,21,4,1:11.807,71807
1131,832,22,4,1:14.879,74879
1131,832,23,5,1:26.784,86784
1131,832,24,5,1:10.011,70011
1131,832,25,5,1:09.889,69889
1131,832,26,4,1:10.134,70134
1131,832,27,4,1:10.239,70239
1131,832,28,4,1:10.059,70059
1131,832,29,4,1:10.218,70218
1131,832,30,4,1:10.327,70327
1131,832,31,4,1:10.108,70108
1131,832,32,4,1:10.244,70244
1131,832,33,4,1:10.141,70141
1131,832,34,4,1:10.162,70162
1131,832,35,4,1:10.509,70509
1131,832,36,4,1:10.473,70473
1131,832,37,4,1:10.476,70476
1131,832,38,4,1:11.040,71040
1131,832,39,4,1:10.842,70842
1131,832,40,4,1:10.748,70748
1131,832,41,4,1:10.729,70729
1131,832,42,4,1:10.906,70906
1131,832,43,4,1:10.813,70813
1131,832,44,4,1:11.214,71214
1131,832,45,4,1:11.081,71081
1131,832,46,3,1:11.088,71088
1131,832,47,5,1:14.811,74811
1131,832,48,6,1:26.343,86343
1131,832,49,6,1:09.555,69555
1131,832,50,6,1:09.357,69357
1131,832,51,6,1:09.412,69412
1131,832,52,5,1:10.099,70099
1131,832,53,5,1:09.981,69981
1131,832,54,4,1:09.546,69546
1131,832,55,4,1:09.464,69464
1131,832,56,4,1:09.282,69282
1131,832,57,4,1:09.713,69713
1131,832,58,4,1:09.921,69921
1131,832,59,4,1:10.192,70192
1131,832,60,4,1:09.734,69734
1131,832,61,4,1:09.920,69920
1131,832,62,4,1:09.957,69957
1131,832,63,4,1:10.047,70047
1131,832,64,2,1:10.020,70020
1131,832,65,3,1:11.631,71631
1131,832,66,3,1:27.378,87378
1131,832,67,3,1:09.660,69660
1131,832,68,3,1:10.381,70381
1131,832,69,3,1:09.742,69742
1131,832,70,3,1:09.701,69701
1131,832,71,3,1:09.607,69607
1131,815,1,6,1:16.225,76225
1131,815,2,6,1:10.621,70621
1131,815,3,6,1:10.719,70719
1131,815,4,6,1:10.791,70791
1131,815,5,6,1:10.639,70639
1131,815,6,6,1:11.220,71220
1131,815,7,7,1:12.481,72481
1131,815,8,7,1:11.726,71726
1131,815,9,7,1:11.528,71528
1131,815,10,7,1:11.606,71606
1131,815,11,7,1:11.577,71577
1131,815,12,7,1:11.692,71692
1131,815,13,7,1:11.582,71582
1131,815,14,7,1:11.467,71467
1131,815,15,7,1:11.798,71798
1131,815,16,7,1:11.940,71940
1131,815,17,7,1:11.865,71865
1131,815,18,7,1:11.677,71677
1131,815,19,7,1:11.944,71944
1131,815,20,7,1:12.002,72002
1131,815,21,7,1:16.283,76283
1131,815,22,9,1:27.924,87924
1131,815,23,9,1:10.817,70817
1131,815,24,8,1:10.492,70492
1131,815,25,8,1:10.760,70760
1131,815,26,8,1:10.647,70647
1131,815,27,7,1:10.525,70525
1131,815,28,7,1:10.971,70971
1131,815,29,7,1:10.746,70746
1131,815,30,7,1:10.693,70693
1131,815,31,7,1:10.767,70767
1131,815,32,7,1:10.728,70728
1131,815,33,7,1:10.571,70571
1131,815,34,7,1:11.009,71009
1131,815,35,7,1:10.886,70886
1131,815,36,7,1:11.001,71001
1131,815,37,7,1:11.355,71355
1131,815,38,7,1:11.356,71356
1131,815,39,7,1:11.456,71456
1131,815,40,7,1:11.004,71004
1131,815,41,7,1:11.138,71138
1131,815,42,7,1:11.171,71171
1131,815,43,7,1:10.918,70918
1131,815,44,7,1:11.395,71395
1131,815,45,7,1:11.338,71338
1131,815,46,7,1:11.533,71533
1131,815,47,7,1:11.431,71431
1131,815,48,7,1:11.740,71740
1131,815,49,7,1:11.710,71710
1131,815,50,7,1:11.454,71454
1131,815,51,7,1:16.263,76263
1131,815,52,10,1:33.861,93861
1131,815,53,9,1:09.717,69717
1131,815,54,9,1:10.220,70220
1131,815,55,9,1:10.087,70087
1131,815,56,8,1:09.694,69694
1131,815,57,8,1:10.187,70187
1131,815,58,8,1:10.151,70151
1131,815,59,8,1:10.614,70614
1131,815,60,8,1:10.678,70678
1131,815,61,8,1:10.743,70743
1131,815,62,8,1:10.457,70457
1131,815,63,8,1:10.871,70871
1131,815,64,8,1:11.333,71333
1131,815,65,7,1:24.696,84696
1131,815,66,7,1:14.584,74584
1131,815,67,7,1:11.077,71077
1131,815,68,7,1:10.716,70716
1131,815,69,7,1:10.400,70400
1131,815,70,7,1:10.224,70224
1131,815,71,7,1:11.978,71978
1131,857,1,7,1:16.950,76950
1131,857,2,7,1:10.541,70541
1131,857,3,7,1:10.743,70743
1131,857,4,7,1:10.810,70810
1131,857,5,7,1:10.607,70607
1131,857,6,7,1:11.246,71246
1131,857,7,6,1:11.094,71094
1131,857,8,6,1:11.351,71351
1131,857,9,6,1:11.024,71024
1131,857,10,6,1:11.369,71369
1131,857,11,6,1:11.394,71394
1131,857,12,6,1:11.153,71153
1131,857,13,6,1:11.300,71300
1131,857,14,6,1:11.424,71424
1131,857,15,6,1:11.665,71665
1131,857,16,6,1:11.484,71484
1131,857,17,6,1:11.535,71535
1131,857,18,6,1:11.577,71577
1131,857,19,6,1:11.753,71753
1131,857,20,6,1:11.741,71741
1131,857,21,5,1:11.860,71860
1131,857,22,5,1:11.366,71366
1131,857,23,3,1:11.224,71224
1131,857,24,1,1:11.335,71335
1131,857,25,2,1:14.343,74343
1131,857,26,6,1:27.077,87077
1131,857,27,6,1:10.295,70295
1131,857,28,6,1:10.276,70276
1131,857,29,6,1:09.985,69985
1131,857,30,6,1:10.423,70423
1131,857,31,6,1:09.994,69994
1131,857,32,6,1:09.767,69767
1131,857,33,6,1:09.516,69516
1131,857,34,6,1:09.779,69779
1131,857,35,6,1:10.238,70238
1131,857,36,6,1:10.298,70298
1131,857,37,6,1:10.176,70176
1131,857,38,6,1:10.401,70401
1131,857,39,6,1:10.570,70570
1131,857,40,6,1:10.649,70649
1131,857,41,6,1:10.729,70729
1131,857,42,6,1:11.252,71252
1131,857,43,6,1:10.772,70772
1131,857,44,6,1:11.217,71217
1131,857,45,6,1:10.617,70617
1131,857,46,6,1:10.562,70562
1131,857,47,4,1:11.024,71024
1131,857,48,3,1:10.578,70578
1131,857,49,3,1:10.661,70661
1131,857,50,3,1:10.517,70517
1131,857,51,4,1:13.906,73906
1131,857,52,6,1:25.352,85352
1131,857,53,6,1:09.088,69088
1131,857,54,5,1:09.014,69014
1131,857,55,5,1:08.837,68837
1131,857,56,5,1:08.697,68697
1131,857,57,5,1:09.048,69048
1131,857,58,5,1:09.441,69441
1131,857,59,5,1:09.627,69627
1131,857,60,5,1:09.616,69616
1131,857,61,5,1:09.487,69487
1131,857,62,5,1:09.634,69634
1131,857,63,5,1:09.986,69986
1131,857,64,3,1:09.948,69948
1131,857,65,2,1:10.140,70140
1131,857,66,2,1:27.032,87032
1131,857,67,2,1:09.532,69532
1131,857,68,2,1:09.241,69241
1131,857,69,2,1:09.159,69159
1131,857,70,2,1:09.989,69989
1131,857,71,2,1:09.668,69668
1131,839,1,8,1:17.703,77703
1131,839,2,9,1:11.478,71478
1131,839,3,9,1:11.036,71036
1131,839,4,9,1:10.919,70919
1131,839,5,9,1:11.044,71044
1131,839,6,9,1:11.182,71182
1131,839,7,9,1:11.587,71587
1131,839,8,9,1:11.630,71630
1131,839,9,9,1:11.589,71589
1131,839,10,9,1:11.884,71884
1131,839,11,8,1:11.935,71935
1131,839,12,8,1:11.807,71807
1131,839,13,8,1:12.137,72137
1131,839,14,8,1:12.017,72017
1131,839,15,8,1:12.178,72178
1131,839,16,8,1:12.263,72263
1131,839,17,8,1:12.349,72349
1131,839,18,8,1:12.182,72182
1131,839,19,9,1:16.146,76146
1131,839,20,17,1:28.784,88784
1131,839,21,14,1:11.198,71198
1131,839,22,13,1:11.526,71526
1131,839,23,12,1:10.860,70860
1131,839,24,12,1:10.897,70897
1131,839,25,12,1:11.155,71155
1131,839,26,12,1:11.193,71193
1131,839,27,12,1:11.267,71267
1131,839,28,12,1:11.369,71369
1131,839,29,12,1:12.031,72031
1131,839,30,12,1:11.950,71950
1131,839,31,12,1:11.737,71737
1131,839,32,12,1:11.938,71938
1131,839,33,12,1:11.658,71658
1131,839,34,12,1:12.058,72058
1131,839,35,11,1:12.553,72553
1131,839,36,11,1:11.583,71583
1131,839,37,10,1:11.745,71745
1131,839,38,9,1:11.375,71375
1131,839,39,9,1:11.967,71967
1131,839,40,9,1:12.992,72992
1131,839,41,9,1:12.323,72323
1131,839,42,8,1:11.754,71754
1131,839,43,9,1:15.176,75176
1131,839,44,14,1:26.575,86575
1131,839,45,13,1:09.649,69649
1131,839,46,13,1:09.894,69894
1131,839,47,13,1:10.161,70161
1131,839,48,13,1:10.225,70225
1131,839,49,13,1:10.189,70189
1131,839,50,13,1:10.526,70526
1131,839,51,12,1:10.930,70930
1131,839,52,12,1:10.468,70468
1131,839,53,12,1:10.776,70776
1131,839,54,12,1:10.459,70459
1131,839,55,12,1:10.504,70504
1131,839,56,12,1:10.491,70491
1131,839,57,12,1:10.762,70762
1131,839,58,12,1:11.106,71106
1131,839,59,12,1:11.355,71355
1131,839,60,12,1:10.962,70962
1131,839,61,12,1:12.917,72917
1131,839,62,12,1:11.462,71462
1131,839,63,12,1:11.545,71545
1131,839,64,12,1:11.411,71411
1131,839,65,11,1:28.037,88037
1131,839,66,11,1:11.192,71192
1131,839,67,11,1:10.886,70886
1131,839,68,11,1:10.816,70816
1131,839,69,11,1:10.950,70950
1131,839,70,12,1:12.052,72052
1131,839,71,12,1:10.668,70668
1131,807,1,9,1:18.420,78420
1131,807,2,8,1:10.217,70217
1131,807,3,8,1:10.609,70609
1131,807,4,8,1:10.958,70958
1131,807,5,8,1:11.026,71026
1131,807,6,8,1:11.078,71078
1131,807,7,8,1:11.682,71682
1131,807,8,8,1:11.677,71677
1131,807,9,8,1:11.692,71692
1131,807,10,8,1:11.739,71739
1131,807,11,10,1:15.111,75111
1131,807,12,16,1:29.202,89202
1131,807,13,14,1:10.544,70544
1131,807,14,14,1:11.252,71252
1131,807,15,14,1:11.117,71117
1131,807,16,14,1:11.306,71306
1131,807,17,14,1:11.409,71409
1131,807,18,13,1:11.664,71664
1131,807,19,12,1:11.230,71230
1131,807,20,10,1:11.199,71199
1131,807,21,9,1:11.421,71421
1131,807,22,7,1:11.541,71541
1131,807,23,7,1:11.518,71518
1131,807,24,7,1:11.189,71189
1131,807,25,7,1:11.213,71213
1131,807,26,7,1:11.192,71192
1131,807,27,8,1:12.233,72233
1131,807,28,8,1:11.405,71405
1131,807,29,8,1:11.731,71731
1131,807,30,8,1:11.636,71636
1131,807,31,8,1:11.717,71717
1131,807,32,8,1:11.697,71697
1131,807,33,8,1:11.689,71689
1131,807,34,8,1:11.825,71825
1131,807,35,8,1:11.779,71779
1131,807,36,8,1:11.823,71823
1131,807,37,8,1:11.794,71794
1131,807,38,8,1:11.808,71808
1131,807,39,8,1:14.884,74884
1131,807,40,13,1:27.868,87868
1131,807,41,13,1:12.764,72764
1131,807,42,12,1:10.745,70745
1131,807,43,10,1:10.492,70492
1131,807,44,9,1:10.450,70450
1131,807,45,8,1:10.264,70264
1131,807,46,8,1:10.500,70500
1131,807,47,8,1:10.474,70474
1131,807,48,8,1:10.492,70492
1131,807,49,8,1:10.848,70848
1131,807,50,8,1:10.603,70603
1131,807,51,8,1:10.215,70215
1131,807,52,7,1:10.404,70404
1131,807,53,7,1:10.866,70866
1131,807,54,7,1:10.723,70723
1131,807,55,7,1:10.577,70577
1131,807,56,7,1:10.772,70772
1131,807,57,7,1:10.949,70949
1131,807,58,7,1:10.703,70703
1131,807,59,7,1:10.939,70939
1131,807,60,7,1:10.893,70893
1131,807,61,7,1:10.669,70669
1131,807,62,7,1:10.666,70666
1131,807,63,7,1:10.872,70872
1131,807,64,7,1:11.177,71177
1131,807,65,6,1:23.896,83896
1131,807,66,6,1:15.532,75532
1131,807,67,6,1:11.076,71076
1131,807,68,6,1:10.567,70567
1131,807,69,6,1:10.341,70341
1131,807,70,6,1:10.689,70689
1131,807,71,6,1:11.633,71633
1131,825,1,10,1:18.826,78826
1131,825,2,10,1:11.184,71184
1131,825,3,10,1:11.051,71051
1131,825,4,10,1:11.044,71044
1131,825,5,10,1:10.920,70920
1131,825,6,10,1:11.213,71213
1131,825,7,10,1:11.492,71492
1131,825,8,10,1:11.634,71634
1131,825,9,10,1:11.593,71593
1131,825,10,12,1:15.218,75218
1131,825,11,17,1:27.431,87431
1131,825,12,15,1:11.273,71273
1131,825,13,15,1:11.965,71965
1131,825,14,15,1:10.994,70994
1131,825,15,15,1:11.215,71215
1131,825,16,15,1:11.411,71411
1131,825,17,15,1:11.243,71243
1131,825,18,14,1:11.794,71794
1131,825,19,14,1:11.565,71565
1131,825,20,12,1:11.107,71107
1131,825,21,10,1:11.473,71473
1131,825,22,8,1:11.905,71905
1131,825,23,8,1:11.862,71862
1131,825,24,9,1:12.381,72381
1131,825,25,9,1:11.693,71693
1131,825,26,9,1:11.766,71766
1131,825,27,9,1:11.791,71791
1131,825,28,9,1:11.903,71903
1131,825,29,9,1:12.036,72036
1131,825,30,9,1:11.757,71757
1131,825,31,9,1:11.628,71628
1131,825,32,9,1:11.664,71664
1131,825,33,9,1:11.543,71543
1131,825,34,9,1:11.830,71830
1131,825,35,9,1:11.832,71832
1131,825,36,9,1:12.043,72043
1131,825,37,9,1:11.815,71815
1131,825,38,10,1:15.311,75311
1131,825,39,15,1:27.244,87244
1131,825,40,14,1:10.866,70866
1131,825,41,14,1:10.755,70755
1131,825,42,13,1:10.620,70620
1131,825,43,12,1:10.276,70276
1131,825,44,10,1:10.419,70419
1131,825,45,9,1:10.125,70125
1131,825,46,9,1:10.365,70365
1131,825,47,9,1:10.879,70879
1131,825,48,9,1:10.707,70707
1131,825,49,9,1:10.698,70698
1131,825,50,9,1:10.631,70631
1131,825,51,9,1:10.848,70848
1131,825,52,8,1:10.786,70786
1131,825,53,8,1:10.896,70896
1131,825,54,8,1:10.905,70905
1131,825,55,8,1:10.743,70743
1131,825,56,9,1:11.652,71652
1131,825,57,9,1:10.778,70778
1131,825,58,9,1:11.010,71010
1131,825,59,9,1:11.329,71329
1131,825,60,9,1:11.114,71114
1131,825,61,9,1:11.276,71276
1131,825,62,9,1:11.148,71148
1131,825,63,9,1:11.075,71075
1131,825,64,9,1:11.252,71252
1131,825,65,8,1:26.277,86277
1131,825,66,8,1:12.671,72671
1131,825,67,8,1:11.116,71116
1131,825,68,8,1:10.945,70945
1131,825,69,8,1:10.808,70808
1131,825,70,8,1:11.145,71145
1131,825,71,8,1:11.388,71388
1131,842,1,11,1:19.109,79109
1131,842,2,11,1:11.383,71383
1131,842,3,11,1:11.190,71190
1131,842,4,11,1:11.045,71045
1131,842,5,11,1:11.011,71011
1131,842,6,11,1:11.138,71138
1131,842,7,11,1:11.513,71513
1131,842,8,11,1:11.679,71679
1131,842,9,11,1:11.509,71509
1131,842,10,10,1:12.132,72132
1131,842,11,9,1:11.940,71940
1131,842,12,9,1:11.956,71956
1131,842,13,9,1:11.705,71705
1131,842,14,9,1:11.921,71921
1131,842,15,9,1:12.089,72089
1131,842,16,9,1:12.380,72380
1131,842,17,9,1:12.368,72368
1131,842,18,9,1:12.449,72449
1131,842,19,8,1:12.472,72472
1131,842,20,8,1:15.809,75809
1131,842,21,16,1:27.983,87983
1131,842,22,14,1:11.212,71212
1131,842,23,14,1:11.075,71075
1131,842,24,14,1:10.917,70917
1131,842,25,13,1:10.725,70725
1131,842,26,13,1:11.163,71163
1131,842,27,13,1:11.343,71343
1131,842,28,13,1:11.223,71223
1131,842,29,13,1:11.727,71727
1131,842,30,13,1:11.535,71535
1131,842,31,13,1:11.789,71789
1131,842,32,13,1:11.928,71928
1131,842,33,13,1:11.814,71814
1131,842,34,13,1:11.910,71910
1131,842,35,12,1:12.924,72924
1131,842,36,12,1:11.622,71622
1131,842,37,11,1:11.641,71641
1131,842,38,11,1:11.399,71399
1131,842,39,10,1:11.778,71778
1131,842,40,8,1:11.817,71817
1131,842,41,8,1:11.965,71965
1131,842,42,10,1:15.358,75358
1131,842,43,15,1:27.101,87101
1131,842,44,13,1:09.613,69613
1131,842,45,12,1:09.609,69609
1131,842,46,12,1:10.076,70076
1131,842,47,12,1:10.337,70337
1131,842,48,12,1:10.565,70565
1131,842,49,12,1:10.566,70566
1131,842,50,11,1:10.559,70559
1131,842,51,11,1:10.594,70594
1131,842,52,11,1:10.306,70306
1131,842,53,11,1:10.566,70566
1131,842,54,11,1:10.821,70821
1131,842,55,11,1:10.631,70631
1131,842,56,11,1:10.438,70438
1131,842,57,11,1:10.488,70488
1131,842,58,11,1:10.939,70939
1131,842,59,11,1:10.922,70922
1131,842,60,11,1:10.594,70594
1131,842,61,11,1:11.213,71213
1131,842,62,11,1:11.189,71189
1131,842,63,11,1:11.493,71493
1131,842,64,11,1:11.200,71200
1131,842,65,10,1:26.614,86614
1131,842,66,10,1:11.797,71797
1131,842,67,10,1:10.894,70894
1131,842,68,10,1:10.546,70546
1131,842,69,10,1:10.938,70938
1131,842,70,10,1:11.159,71159
1131,842,71,10,1:11.150,71150
1131,817,1,12,1:19.507,79507
1131,817,2,12,1:11.645,71645
1131,817,3,12,1:11.361,71361
1131,817,4,12,1:11.195,71195
1131,817,5,12,1:11.032,71032
1131,817,6,12,1:11.104,71104
1131,817,7,12,1:11.398,71398
1131,817,8,12,1:11.708,71708
1131,817,9,12,1:11.451,71451
1131,817,10,14,1:14.904,74904
1131,817,11,18,1:28.013,88013
1131,817,12,17,1:11.270,71270
1131,817,13,16,1:11.448,71448
1131,817,14,16,1:11.507,71507
1131,817,15,16,1:11.377,71377
1131,817,16,16,1:11.633,71633
1131,817,17,16,1:11.376,71376
1131,817,18,16,1:11.658,71658
1131,817,19,16,1:12.066,72066
1131,817,20,13,1:11.375,71375
1131,817,21,11,1:11.370,71370
1131,817,22,10,1:12.240,72240
1131,817,23,10,1:11.394,71394
1131,817,24,10,1:11.467,71467
1131,817,25,10,1:11.621,71621
1131,817,26,10,1:11.663,71663
1131,817,27,10,1:11.682,71682
1131,817,28,10,1:11.742,71742
1131,817,29,10,1:12.013,72013
1131,817,30,10,1:11.852,71852
1131,817,31,10,1:11.667,71667
1131,817,32,10,1:11.929,71929
1131,817,33,10,1:11.633,71633
1131,817,34,10,1:11.904,71904
1131,817,35,10,1:12.009,72009
1131,817,36,10,1:12.057,72057
1131,817,37,12,1:15.305,75305
1131,817,38,16,1:27.267,87267
1131,817,39,16,1:10.788,70788
1131,817,40,15,1:10.856,70856
1131,817,41,15,1:10.730,70730
1131,817,42,15,1:10.594,70594
1131,817,43,13,1:10.743,70743
1131,817,44,11,1:10.943,70943
1131,817,45,10,1:10.828,70828
1131,817,46,10,1:10.923,70923
1131,817,47,10,1:10.673,70673
1131,817,48,10,1:10.646,70646
1131,817,49,10,1:10.426,70426
1131,817,50,10,1:10.518,70518
1131,817,51,10,1:11.048,71048
1131,817,52,9,1:10.939,70939
1131,817,53,10,1:11.896,71896
1131,817,54,10,1:10.869,70869
1131,817,55,10,1:10.875,70875
1131,817,56,10,1:10.560,70560
1131,817,57,10,1:10.616,70616
1131,817,58,10,1:10.910,70910
1131,817,59,10,1:10.907,70907
1131,817,60,10,1:10.581,70581
1131,817,61,10,1:10.929,70929
1131,817,62,10,1:11.048,71048
1131,817,63,10,1:11.276,71276
1131,817,64,10,1:11.574,71574
1131,817,65,9,1:26.728,86728
1131,817,66,9,1:11.683,71683
1131,817,67,9,1:11.068,71068
1131,817,68,9,1:10.652,70652
1131,817,69,9,1:10.792,70792
1131,817,70,9,1:11.125,71125
1131,817,71,9,1:11.380,71380
1131,4,1,13,1:19.908,79908
1131,4,2,14,1:12.316,72316
1131,4,3,14,1:11.424,71424
1131,4,4,14,1:11.555,71555
1131,4,5,14,1:11.505,71505
1131,4,6,14,1:11.320,71320
1131,4,7,14,1:11.712,71712
1131,4,8,14,1:11.608,71608
1131,4,9,14,1:11.485,71485
1131,4,10,13,1:11.902,71902
1131,4,11,14,1:15.343,75343
1131,4,12,18,1:27.668,87668
1131,4,13,17,1:10.912,70912
1131,4,14,17,1:11.382,71382
1131,4,15,17,1:11.189,71189
1131,4,16,17,1:11.141,71141
1131,4,17,17,1:11.285,71285
1131,4,18,17,1:11.483,71483
1131,4,19,17,1:11.380,71380
1131,4,20,14,1:11.521,71521
1131,4,21,12,1:11.425,71425
1131,4,22,11,1:12.107,72107
1131,4,23,11,1:11.324,71324
1131,4,24,11,1:11.348,71348
1131,4,25,11,1:11.516,71516
1131,4,26,11,1:11.741,71741
1131,4,27,11,1:11.720,71720
1131,4,28,11,1:11.693,71693
1131,4,29,11,1:12.079,72079
1131,4,30,11,1:11.771,71771
1131,4,31,11,1:11.845,71845
1131,4,32,11,1:12.000,72000
1131,4,33,11,1:11.501,71501
1131,4,34,11,1:12.440,72440
1131,4,35,16,1:18.118,78118
1131,4,36,19,1:40.992,100992
1131,4,37,18,1:10.871,70871
1131,4,38,18,1:10.908,70908
1131,4,39,18,1:10.594,70594
1131,4,40,18,1:10.861,70861
1131,4,41,18,1:10.737,70737
1131,4,42,18,1:10.588,70588
1131,4,43,17,1:10.940,70940
1131,4,44,17,1:11.365,71365
1131,4,45,17,1:12.150,72150
1131,4,46,17,1:11.329,71329
1131,4,47,17,1:11.119,71119
1131,4,48,17,1:10.576,70576
1131,4,49,17,1:10.731,70731
1131,4,50,17,1:10.914,70914
1131,4,51,17,1:12.431,72431
1131,4,52,16,1:11.568,71568
1131,4,53,16,1:11.336,71336
1131,4,54,18,1:12.380,72380
1131,4,55,18,1:10.693,70693
1131,4,56,18,1:11.399,71399
1131,4,57,18,1:12.992,72992
1131,4,58,18,1:12.769,72769
1131,4,59,18,1:12.403,72403
1131,4,60,18,1:11.964,71964
1131,4,61,18,1:11.617,71617
1131,4,62,18,1:12.025,72025
1131,4,63,18,1:12.180,72180
1131,4,64,18,1:13.162,73162
1131,4,65,17,1:28.502,88502
1131,4,66,17,1:12.709,72709
1131,4,67,17,1:11.295,71295
1131,4,68,17,1:15.636,75636
1131,4,69,18,1:30.361,90361
1131,4,70,18,1:07.694,67694
1131,852,1,14,1:20.095,80095
1131,852,2,13,1:11.613,71613
1131,852,3,13,1:11.537,71537
1131,852,4,13,1:11.316,71316
1131,852,5,13,1:11.406,71406
1131,852,6,13,1:11.401,71401
1131,852,7,13,1:11.607,71607
1131,852,8,13,1:11.722,71722
1131,852,9,13,1:11.521,71521
1131,852,10,11,1:11.674,71674
1131,852,11,11,1:11.800,71800
1131,852,12,10,1:11.924,71924
1131,852,13,10,1:12.167,72167
1131,852,14,10,1:12.095,72095
1131,852,15,10,1:12.329,72329
1131,852,16,10,1:12.447,72447
1131,852,17,10,1:12.463,72463
1131,852,18,10,1:12.484,72484
1131,852,19,10,1:12.571,72571
1131,852,20,9,1:12.652,72652
1131,852,21,8,1:16.247,76247
1131,852,22,16,1:28.068,88068
1131,852,23,16,1:11.011,71011
1131,852,24,16,1:11.463,71463
1131,852,25,15,1:11.534,71534
1131,852,26,15,1:11.145,71145
1131,852,27,15,1:11.262,71262
1131,852,28,15,1:11.281,71281
1131,852,29,15,1:11.232,71232
1131,852,30,15,1:11.245,71245
1131,852,31,15,1:11.128,71128
1131,852,32,15,1:11.361,71361
1131,852,33,15,1:11.368,71368
1131,852,34,15,1:11.754,71754
1131,852,35,14,1:11.942,71942
1131,852,36,14,1:11.950,71950
1131,852,37,13,1:11.940,71940
1131,852,38,12,1:11.594,71594
1131,852,39,11,1:11.688,71688
1131,852,40,10,1:11.737,71737
1131,852,41,10,1:11.872,71872
1131,852,42,9,1:11.839,71839
1131,852,43,8,1:11.859,71859
1131,852,44,8,1:15.062,75062
1131,852,45,16,1:31.829,91829
1131,852,46,16,1:10.947,70947
1131,852,47,16,1:10.809,70809
1131,852,48,16,1:10.587,70587
1131,852,49,16,1:10.600,70600
1131,852,50,16,1:10.556,70556
1131,852,51,16,1:10.700,70700
1131,852,52,15,1:10.762,70762
1131,852,53,15,1:13.342,73342
1131,852,54,15,1:10.318,70318
1131,852,55,15,1:10.648,70648
1131,852,56,15,1:10.621,70621
1131,852,57,16,1:11.613,71613
1131,852,58,16,1:10.916,70916
1131,852,59,16,1:10.879,70879
1131,852,60,16,1:10.847,70847
1131,852,61,16,1:12.473,72473
1131,852,62,16,1:10.964,70964
1131,852,63,16,1:14.310,74310
1131,852,64,16,1:11.743,71743
1131,852,65,15,1:27.391,87391
1131,852,66,15,1:10.914,70914
1131,852,67,15,1:10.845,70845
1131,852,68,15,1:11.048,71048
1131,852,69,15,1:10.785,70785
1131,852,70,15,1:11.090,71090
1131,848,1,15,1:20.507,80507
1131,848,2,15,1:12.328,72328
1131,848,3,15,1:11.489,71489
1131,848,4,15,1:11.506,71506
1131,848,5,15,1:11.402,71402
1131,848,6,15,1:11.389,71389
1131,848,7,15,1:11.836,71836
1131,848,8,15,1:11.627,71627
1131,848,9,15,1:11.446,71446
1131,848,10,15,1:11.789,71789
1131,848,11,12,1:12.060,72060
1131,848,12,12,1:14.616,74616
1131,848,13,19,1:28.859,88859
1131,848,14,18,1:11.379,71379
1131,848,15,18,1:11.266,71266
1131,848,16,18,1:11.342,71342
1131,848,17,18,1:11.486,71486
1131,848,18,18,1:11.564,71564
1131,848,19,18,1:11.602,71602
1131,848,20,16,1:11.677,71677
1131,848,21,13,1:11.280,71280
1131,848,22,12,1:11.653,71653
1131,848,23,13,1:12.175,72175
1131,848,24,13,1:11.171,71171
1131,848,25,14,1:12.308,72308
1131,848,26,14,1:11.370,71370
1131,848,27,14,1:11.872,71872
1131,848,28,14,1:11.931,71931
1131,848,29,14,1:11.717,71717
1131,848,30,14,1:11.618,71618
1131,848,31,14,1:11.888,71888
1131,848,32,14,1:11.931,71931
1131,848,33,14,1:11.767,71767
1131,848,34,14,1:12.038,72038
1131,848,35,13,1:12.367,72367
1131,848,36,13,1:11.990,71990
1131,848,37,14,1:13.504,73504
1131,848,38,13,1:11.964,71964
1131,848,39,14,1:17.195,77195
1131,848,40,17,1:28.111,88111
1131,848,41,17,1:10.364,70364
1131,848,42,17,1:10.736,70736
1131,848,43,16,1:11.011,71011
1131,848,44,15,1:10.848,70848
1131,848,45,14,1:10.649,70649
1131,848,46,14,1:10.913,70913
1131,848,47,14,1:10.936,70936
1131,848,48,14,1:10.661,70661
1131,848,49,14,1:10.676,70676
1131,848,50,14,1:10.961,70961
1131,848,51,14,1:11.146,71146
1131,848,52,13,1:10.827,70827
1131,848,53,13,1:10.812,70812
1131,848,54,14,1:11.922,71922
1131,848,55,14,1:12.452,72452
1131,848,56,14,1:10.716,70716
1131,848,57,14,1:11.095,71095
1131,848,58,14,1:11.009,71009
1131,848,59,14,1:11.128,71128
1131,848,60,15,1:12.202,72202
1131,848,61,15,1:11.036,71036
1131,848,62,15,1:11.005,71005
1131,848,63,15,1:11.929,71929
1131,848,64,15,1:13.165,73165
1131,848,65,14,1:27.859,87859
1131,848,66,14,1:12.159,72159
